355,100,0,-0.028,EUR_USD
289,100,0,-0.033,EUR_USD
234,100,0,-0.022,EUR_USD
173,100,0,-0.022,EUR_USD
116,100,0,-0.031,EUR_USD
214,0,100,0.0009,USD_JPY
