2018-08-01T15:02:35.694021384Z,1533150155.0,-10000,EUR_JPY,130.683,160163.7924,160163.7924,160163.7924,CloseAll
2018-08-01T15:06:14.286942558Z,1533150374.0,100,USD_JPY,111.934,160159.7799,160163.7924,160163.7799,Buy
2018-08-01T15:09:10.773624458Z,1533150550.0,-1000,USD_JPY,111.927,160127.6816,160163.7861,160163.6816,Sell
2018-08-01T15:10:04.623498668Z,1533150604.0,900,USD_JPY,111.938,160163.6976,160163.6976,160163.6976,CloseAll
2018-08-01T15:26:10.952379490Z,1533151570.0,-10000,EUR_USD,1.16651,159929.1836,160163.6976,160162.4976,Sell
2018-08-01T15:32:29.155420729Z,1533151949.0,10000,EUR_USD,1.16683,160160.4995,160160.4995,160160.4995,CloseAll
