2018-08-01T15:02:31.310631759Z,1533150151.0,230000,EUR_USD,1.16740,83246.4801,83246.4801,83246.4801,CloseAll
2018-08-01T15:04:07.307363251Z,1533150247.0,100,EUR_USD,1.16754,83244.1321,83246.4801,83246.4671,Buy
2018-08-01T15:05:13.794138804Z,1533150313.0,100,EUR_USD,1.16759,83241.791,83246.4801,83246.4611,Buy
2018-08-01T15:06:08.409550999Z,1533150368.0,100,EUR_USD,1.16748,83239.4196,83246.4801,83246.4241,Buy
2018-08-01T15:07:09.260680441Z,1533150429.0,100,EUR_USD,1.16748,83237.0717,83246.4801,83246.4111,Buy
2018-08-01T15:08:06.252824740Z,1533150486.0,100,EUR_USD,1.16757,83234.7591,83246.4801,83246.3941,Buy
2018-08-01T15:10:02.425570645Z,1533150602.0,-500,EUR_USD,1.16726,83246.3441,83246.3441,83246.3441,CloseAll
2018-08-01T15:21:26.958706339Z,1533151286.0,-100,USD_JPY,111.882,83242.3334,83246.3441,83246.3334,Sell
2018-08-01T15:25:00.122311452Z,1533151500.0,100,USD_JPY,111.881,83246.345,83246.345,83246.345,CloseAll
